--------- beginning of events
07-16 19:30:16.470  1130  1130 I auditd  : Multiple same specifications for miui.mqsas.MQSService.
07-16 19:30:34.041  2633  3484 I am_uid_running: 99910113
07-16 19:30:34.048  2633  3236 I [90098] : power idle com.android.statementservice/10085
07-16 19:30:34.053  2633  2921 I am_proc_start: [999,12207,99910113,com.google.android.gms.persistent,content provider,{com.google.android.gms/com.google.android.gms.gservices.provider.GservicesProvider}]
07-16 19:30:34.069  2633  3484 I am_proc_bound: [999,12207,com.google.android.gms.persistent]
07-16 19:30:34.077  2633  3484 I am_uid_active: 99910113
07-16 19:30:34.107  2633  3236 I [90098] : power idle com.google.android.configupdater/10102
07-16 19:30:34.175  2633  2903 I commit_sys_config_file: [jobs,1]
07-16 19:30:34.177  2633  2903 I commit_sys_config_file: [jobs,2]
07-16 19:30:34.190  6243  6652 I liblog  : 1063
07-16 19:30:34.197  2633  2921 I am_proc_start: [999,12304,99910113,com.google.android.gms,service,{com.google.android.gms/com.google.android.gms.chimera.GmsIntentOperationService}]
07-16 19:30:34.202  2633  3236 I [90098] : power idle com.mediatek.engineermode/10180
07-16 19:30:34.207  2633  5848 I am_proc_bound: [999,12304,com.google.android.gms]
07-16 19:30:34.265  2633  2633 I notification_cancel_all: [1000,2633,com.xiaomi.barrage,0,0,0,5,NULL]
07-16 19:30:34.426  3668  3668 I viewroot_draw_event: [VRI[Toast],reportDrawFinished seqId=0]
07-16 19:30:34.464  2633  2633 I auditd  : type=1400 audit(0.0:854): avc:  denied  { read } for  comm="binder:2633_12" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:34.504 12304 12304 I auditd  : type=1400 audit(0.0:855): avc:  denied  { search } for  comm="binder:12304_2" name="data" dev="dm-68" ino=400 scontext=u:r:gmscore_app:s0:c743,c771 tcontext=u:object_r:system_data_file:s0:c512,c768 tclass=dir permissive=0 bug=b/146166941
07-16 19:30:34.504 12304 12304 I auditd  : type=1400 audit(0.0:856): avc:  denied  { search } for  comm="binder:12304_2" name="data" dev="dm-68" ino=400 scontext=u:r:gmscore_app:s0:c743,c771 tcontext=u:object_r:system_data_file:s0:c512,c768 tclass=dir permissive=0 bug=b/146166941
07-16 19:30:34.536  2633  2633 I auditd  : type=1400 audit(0.0:857): avc:  denied  { read } for  comm="binder:2633_12" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:34.568  2633  2633 I auditd  : type=1400 audit(0.0:858): avc:  denied  { read } for  comm="binder:2633_D" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:34.574  2633  4024 I am_uid_running: 10160
07-16 19:30:34.593  2633  2921 I am_proc_start: [0,12598,10160,com.google.android.webview:webview_service,service,{com.google.android.webview/org.chromium.android_webview.services.VariationsSeedServer}]
07-16 19:30:34.595  2633  5848 I netstats_mobile_sample: [0,0,0,0,0,0,0,0,1784201435353]
07-16 19:30:34.595  2633  5848 I netstats_wifi_sample: [458757,271105,1105,1137,509392,263785,1207,1106,1784201435353]
07-16 19:30:34.619  2633  4911 I am_proc_bound: [0,12598,com.google.android.webview:webview_service]
07-16 19:30:34.626  2633  2903 I commit_sys_config_file: [notification-policy,2]
07-16 19:30:34.774  2633  3236 I [90098] : power idle com.miui.hybrid/10130
07-16 19:30:34.962 12304 12491 I gms_unknown: 47122
07-16 19:30:34.972  2633  2921 I am_proc_start: [999,12760,99910113,com.google.android.gms.unstable,service,{com.google.android.gms/com.google.android.gms.chimera.UnstableInternalBoundBrokerService}]
07-16 19:30:34.988  2633  5848 I am_proc_bound: [999,12760,com.google.android.gms.unstable]
07-16 19:30:35.119  1130  1130 I auditd  : avc:  denied  { find } for pid=12304 uid=99910113 name=vendor.xring.hardware.gamingplus.IGamingPlus/default scontext=u:r:gmscore_app:s0:c743,c771 tcontext=u:object_r:hal_gamingplus_service:s0 tclass=service_manager permissive=0
07-16 19:30:35.119  1130  1130 I auditd  : avc:  denied  { find } for pid=12304 uid=99910113 name=vendor.xring.hardware.gamingplus.IGamingPlus/default scontext=u:r:gmscore_app:s0:c743,c771 tcontext=u:object_r:hal_gamingplus_service:s0 tclass=service_manager permissive=0
07-16 19:30:35.123  2633  3236 I [90098] : power idle com.miui.systemAdSolution/99000
07-16 19:30:35.163  2633  2903 I commit_sys_config_file: [notification-policy,3]
07-16 19:30:35.186  2633  3236 I [90098] : power idle com.xiaomi.aiservice/10023
07-16 19:30:35.231  2633  2633 I notification_cancel_all: [1000,2633,com.google.android.gms,999,0,0,20,NULL]
07-16 19:30:35.232  2633  2633 I notification_cancel_all: [1000,2633,com.google.android.gms,999,0,0,20,NULL]
07-16 19:30:35.233  2633  2633 I notification_cancel_all: [1000,2633,com.google.android.gms,999,0,0,20,NULL]
07-16 19:30:35.234  2633  2633 I notification_cancel_all: [1000,2633,com.google.android.gms,999,0,0,20,NULL]
07-16 19:30:35.236  2633  2633 I notification_cancel_all: [1000,2633,com.google.android.gms,999,0,0,20,NULL]
07-16 19:30:35.268  2633  3236 I [90098] : power idle tech.pingx.watchface/10267
07-16 19:30:35.328  2633  3236 I [90098] : power idle web1n.stopapp/10272
07-16 19:30:35.362  2633  3236 I [90098] : power idle com.xiaomi.security.onetrack/10150
07-16 19:30:35.442  2633  3236 I [90098] : power idle bin.mt.plus.canary/10325
07-16 19:30:35.661  2633  3236 I [90098] : power idle info.muge.appshare/10359
07-16 19:30:35.768  2633  3236 I [90098] : power idle com.violin.injector/10291
07-16 19:30:35.977  2633  3236 I [90098] : power idle com.catchingnow.icebox/10367
07-16 19:30:36.042  2633  3236 I [90098] : power idle hua.dy.image/10318
07-16 19:30:36.173  2633  3236 I [90098] : power idle li.songe.gkd/10411
07-16 19:30:36.178  2633  3236 I [90098] : power idle com.android.photopicker/10246
07-16 19:30:36.267  2633  3236 I [90098] : power idle com.android.externalstorage/10074
07-16 19:30:36.294  2633  3236 I [90098] : power idle com.absinthe.libchecker/10373
07-16 19:30:36.401  2633  3236 I [90098] : power idle moe.shizuku.privileged.api/10295
07-16 19:30:36.428  3634  3634 D SmsRIL  : resetProxyAndRequestList
07-16 19:30:36.431  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy getServiceV3_0: java.util.NoSuchElementException
07-16 19:30:36.431  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy: is empty
07-16 19:30:36.448  2633  3236 I [90098] : power idle com.android.permissioncontroller/99910202
07-16 19:30:36.476  2633  2633 I auditd  : type=1400 audit(0.0:870): avc:  denied  { read } for  comm="MiuiAttentionDe" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:36.481  2633  2945 I power_sleep_requested: 0
07-16 19:30:36.485  2633  2945 I sysui_multi_action: [757,1696,758,6,759,0]
07-16 19:30:36.488  2633  7255 I sysui_multi_action: [757,127,758,2]
07-16 19:30:36.488  2633  7255 I notification_panel_hidden: 
07-16 19:30:36.494  1130  1130 I auditd  : avc:  denied  { find } for pid=1567 uid=1000 name=vendor.xiaomi.hardware.display.mihwcextension.IMiHwcExtension/default scontext=u:r:surfaceflinger:s0 tcontext=u:object_r:vendor_hal_hwcextension_xiaomi_service:s0 tclass=service_manager permissive=0
07-16 19:30:36.503  2633  2921 I am_proc_start: [0,13245,1000,com.xiaomi.aon,service,{com.xiaomi.aon/com.xiaomi.aon.AONService}]
07-16 19:30:36.529  2633  3484 I am_proc_bound: [0,13245,com.xiaomi.aon]
07-16 19:30:36.567  2633  2945 I wm_sleep_token: [0,1,Display-off]
07-16 19:30:36.580  3634  3634 D MiuiDataControllerImpl[0]: onDisplayChanged isScreenOn=false,mIsScreenOn=true
07-16 19:30:36.580  3634  4207 D MiuiCurrentStateMonitor: handleMessage event:1
07-16 19:30:36.580  3634  3634 D MtkDeviceStateMonitor: [phoneId0]isLowDataExpected mIsScreenOn = false mIsCharging = true mIsTetheringOn = false
07-16 19:30:36.684  2633  3055 I commit_sys_config_file: [settings-1-0,4]
07-16 19:30:36.848  2633  2633 I screen_toggled: 0
07-16 19:30:36.848  2633  2633 I sysui_multi_action: [757,804,799,screen_timeout,801,2147483,802,1]
07-16 19:30:36.849  2633  2633 I sysui_multi_action: [757,1594,758,4,759,-2147483648,1359,12207]
07-16 19:30:36.849  2633  2633 I sysui_multi_action: [757,198,758,2,759,3,1359,374,1695,2]
07-16 19:30:36.849  2633  2633 I power_screen_state: [0,3,0,0,374]
07-16 19:30:36.850  2633  2633 I power_screen_broadcast_send: 1
07-16 19:30:36.853  3668  3668 I viewroot_draw_event: [VRI[Toast],Not drawing due to screen off]
07-16 19:30:36.855  3668  3822 I jank_cuj_events_cancel_request: [5,1784201436855842000,24892203090,24892203403]
07-16 19:30:36.868  6219  6219 I service_manager_stats: [100,24,24904]
07-16 19:30:36.870  3668  3668 I viewroot_draw_event: [VRI[NotificationShade],Not drawing due to screen off]
07-16 19:30:36.896  3634  4151 D TelephonyCommonUtilsImpl: isSatelliteEnable = false
07-16 19:30:36.896  2633  2633 I battery_saving_stats: [0,1,0,12637,10000,0,12637,10000,0]
07-16 19:30:36.900 10969 10969 I auditd  : type=1400 audit(0.0:871): avc:  granted  { execute } for  comm="com.tencent.mm" path="/data/data/com.tencent.mm/tinker/patch-dc09d031/lib/lib/arm64-v8a/libvoipMain.so" dev="dm-68" ino=488165 scontext=u:r:untrusted_app:s0:c2,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c2,c257,c512,c768 tclass=file app=com.tencent.mm
07-16 19:30:36.920  3634  4151 D TelephonyCommonUtilsImpl: isSatelliteEnable = false
07-16 19:30:36.930  2633  2713 I power_screen_broadcast_done: [0,80,1]
07-16 19:30:36.932  3634  4151 D TelephonyCommonUtilsImpl: isSatelliteEnable = false
07-16 19:30:36.947  3634  4151 D TelephonyCommonUtilsImpl: isSatelliteEnable = false
07-16 19:30:37.061  2633  3055 I commit_sys_config_file: [settings-2-0,6]
07-16 19:30:37.275  2633  3236 I am_uid_idle: 10182
07-16 19:30:37.276  2633  3236 I [90098] : power idle com.android.printspooler/10182
07-16 19:30:37.432  2633  2633 I auditd  : type=1400 audit(0.0:872): avc:  denied  { read } for  comm="binder:2633_7" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:37.456  2633  2921 I am_proc_start: [0,13323,10107,com.xiaomi.aicr,service,{com.xiaomi.aicr/androidx.work.multiprocess.RemoteWorkManagerService}]
07-16 19:30:37.481  2633  3484 I am_proc_bound: [0,13323,com.xiaomi.aicr]
07-16 19:30:37.687  2633  3236 I [90098] : power idle com.google.android.webview/10160
07-16 19:30:37.931  2633  2633 I notification_cancel_all: [10107,13323,com.xiaomi.aicr,0,0,98368,9,NULL]
07-16 19:30:38.116  3634  3634 D MTKSST  : [GsmSST0] SST.requestAllCellInfo(): not implemented
07-16 19:30:38.124  3634  3634 D MTKSST  : [GsmSST0] SST.requestAllCellInfo(): not implemented
07-16 19:30:38.124  3634  3634 V MTKSST  : [GsmSST0] received event 56
07-16 19:30:38.124  3634  3634 D MiuiNetworkControllerImpl[0]: received event 56
07-16 19:30:38.126  5597  6231 D TelephonyManager: getCellLocation returning null because CellLocation is empty or phone type doesn't match CellLocation type
07-16 19:30:38.165  6114  6114 D MtkImsManager: [-1] createMtkImsService binder is null
07-16 19:30:38.166  6114  6114 W FeatureConnector: [InstanceManager, -1] connect: not supported.
07-16 19:30:38.166  6114 13383 I ImsManager: IM[-1] connectionUnavailable, reason: 2
07-16 19:30:38.167  3634  5103 E SMSVC   : getSubscriptionProperty: Invalid subId -1, columnName=voims_opt_in_status
07-16 19:30:38.167  6114  6114 D ImsManager: IM[-1] getLocalImsConfigKeInt() for key:68, result: 0
07-16 19:30:38.167  6114  6114 D MtkImsManager: IM[-1] isImsResourceSupport, feature:0
07-16 19:30:38.167  6114  6114 D MtkImsManager: IM[-1] isImsResourceSupport, feature:6
07-16 19:30:38.173  6114  6114 D MtkImsManager: getImsManagerPluginInstance
07-16 19:30:38.175  6114  6114 D MtkImsManager: IM[-1] Volte, isVolteResourceSupport:true, isVonrResourceSupport:true, isCarrierConfigSupport:false, isGbaValidSupport:true, isFeatureEnableByPlatformExt:true, isPSsupport:trueisOptInEnabled:false
07-16 19:30:38.219  3634  5103 D MiuiPhoneInterfaceManager: support satellite device=false, model = 25053RP5CC
07-16 19:30:38.319  2633  2633 I notification_enqueue: [1000,6219,com.miui.securitycenter,20006,NULL,0,Notification(channel=securitycenter_resident_notification_hide shortcut=null contentView=null vibrate=null sound=null defaults=0 flags=FOREGROUND_SERVICE|CAN_COLORIZE color=0x00000000 groupKey=securitycenter_resident_notification_hide_autogroup vis=PRIVATE focusType=null),0,1]
07-16 19:30:38.370  2633  2633 I notification_enqueue: [10107,6503,com.xiaomi.aicr,1,NULL,0,Notification(channel=aicr_service_notification shortcut=null contentView=null vibrate=null sound=null defaults=0 flags=ONGOING_EVENT|FOREGROUND_SERVICE color=0x00000000 groupKey=aicr_service_notification_autogroup vis=PRIVATE focusType=null),0,1]
07-16 19:30:38.443  2633  3055 I commit_sys_config_file: [settings-1-0,2]
07-16 19:30:38.523  2633  2633 I sysui_multi_action: [757,1501,758,1,793,206,794,0,795,206,796,20006,806,com.miui.securitycenter,857,securitycenter_resident_not-9ad439d1,858,5,946,securitycenter_resident_not-a70d3142,947,0,1500,0,1688,1]
07-16 19:30:38.523  2633  2633 I sysui_multi_action: [757,804,799,note_interruptive,801,0,802,1]
07-16 19:30:38.537  2633  3055 I commit_sys_config_file: [settings-0-0,2]
07-16 19:30:38.572  2633  2633 I sysui_multi_action: [757,1501,758,1,793,202,794,0,795,202,796,1,806,com.xiaomi.aicr,857,aicr_service_notification,858,3,946,aicr_service_notification_autogroup,947,0,1500,0,1688,1]
07-16 19:30:38.572  2633  2633 I sysui_multi_action: [757,804,799,note_interruptive,801,0,802,1]
07-16 19:30:38.573  2633  2633 I service_manager_stats: [100,12,6833]
07-16 19:30:39.077  6114  6542 I force_gc: Binder
07-16 19:30:39.099  2633  3812 I force_gc: Binder
07-16 19:30:39.259  2633  3236 I [90098] : power idle com.android.permissioncontroller/10202
07-16 19:30:39.622  2633  3055 I commit_sys_config_file: [settings-1-0,4]
07-16 19:30:39.753  2633  3055 I commit_sys_config_file: [settings-2-0,7]
07-16 19:30:40.142  2633  2903 I commit_sys_config_file: [jobs,8]
07-16 19:30:40.244 13453 13453 I auditd  : type=1400 audit(0.0:873): avc:  denied  { read } for  comm="mcd" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:mcd:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:40.250  1130  1130 I auditd  : avc:  denied  { find } for pid=13453 uid=0 name=device_identifiers scontext=u:r:mcd:s0 tcontext=u:object_r:device_identifiers_service:s0 tclass=service_manager permissive=0
07-16 19:30:40.308 13455 13455 I auditd  : type=1400 audit(0.0:874): avc:  denied  { search } for  comm="iptables" name="/" dev="bpf" ino=1 scontext=u:r:mcd:s0 tcontext=u:object_r:fs_bpf:s0 tclass=dir permissive=0
07-16 19:30:40.361  2633  2633 I notification_cancel_all: [1000,2633,com.android.vending,0,0,0,20,NULL]
07-16 19:30:40.361  2633  2633 I notification_cancel_all: [1000,2633,com.android.vending,0,0,0,20,NULL]
07-16 19:30:40.361  2633  2633 I notification_cancel_all: [1000,2633,com.android.vending,0,0,0,20,NULL]
07-16 19:30:40.362  2633  2633 I notification_cancel_all: [1000,2633,com.android.vending,0,0,0,20,NULL]
07-16 19:30:40.362  2633  2633 I notification_cancel_all: [1000,2633,com.android.vending,0,0,0,20,NULL]
07-16 19:30:40.432  3634  3634 D SmsRIL  : resetProxyAndRequestList
07-16 19:30:40.441  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy getServiceV3_0: java.util.NoSuchElementException
07-16 19:30:40.441  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy: is empty
07-16 19:30:40.645  2633  2903 I commit_sys_config_file: [notification-policy,33]
07-16 19:30:41.460  1619  1619 I auditd  : type=1400 audit(0.0:875): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:41.664 13469 13469 I auditd  : type=1400 audit(0.0:876): avc:  denied  { read } for  comm="sh" name="u:object_r:system_prop:s0" dev="tmpfs" ino=441 scontext=u:r:mi_ric:s0 tcontext=u:object_r:system_prop:s0 tclass=file permissive=0
07-16 19:30:41.680 13469 13469 I auditd  : type=1400 audit(0.0:877): avc:  denied  { read } for  comm="sh" name="u:object_r:default_prop:s0" dev="tmpfs" ino=188 scontext=u:r:mi_ric:s0 tcontext=u:object_r:default_prop:s0 tclass=file permissive=0
07-16 19:30:41.680 13469 13469 I auditd  : type=1400 audit(0.0:878): avc:  denied  { read } for  comm="sh" name="u:object_r:default_prop:s0" dev="tmpfs" ino=188 scontext=u:r:mi_ric:s0 tcontext=u:object_r:default_prop:s0 tclass=file permissive=0
07-16 19:30:41.680 13469 13469 I auditd  : type=1400 audit(0.0:879): avc:  denied  { read } for  comm="sh" name="u:object_r:default_prop:s0" dev="tmpfs" ino=188 scontext=u:r:mi_ric:s0 tcontext=u:object_r:default_prop:s0 tclass=file permissive=0
07-16 19:30:43.412  1619  1619 I auditd  : type=1400 audit(0.0:896): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:44.015  2633  3459 I commit_sys_config_file: [appops_accesses,42]
07-16 19:30:44.412  3634  3634 I BatteryStateManager: BatteryStateManager onReceive action android.intent.action.BATTERY_CHANGED
07-16 19:30:44.413  3634  3634 I MiBatteryStateManager: MiBatteryStateManager onReceive action android.intent.action.BATTERY_CHANGED
07-16 19:30:44.440  3634  3634 D SmsRIL  : resetProxyAndRequestList
07-16 19:30:44.444  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy getServiceV3_0: java.util.NoSuchElementException
07-16 19:30:44.444  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy: is empty
07-16 19:30:44.878  3634  4204 E SMSVC   : getSubscriptionProperty: Invalid subId -1, columnName=volte_vt_enabled
07-16 19:30:44.878  3634  4204 E SMSVC   : getSubscriptionProperty: Invalid subId -1, columnName=voims_opt_in_status
07-16 19:30:44.976  2633  2952 I commit_sys_config_file: [package-user-999,5]
07-16 19:30:45.706  2633  3226 I sync    : [com.google.android.gms.people,0,0,1342322209]
07-16 19:30:45.706  3634  3661 D TelephonyCommonUtilsImpl: isSatelliteEnable = false
07-16 19:30:45.708  2633  3226 I sync    : [com.google.android.gms.reminders,0,0,1342322209]
07-16 19:30:45.720  2633  3226 I sync    : [com.google.android.gms.people,1,0,1342322209]
07-16 19:30:45.731  2633  3226 I sync    : [com.google.android.gms.reminders,1,0,1342322209]
07-16 19:30:47.436  1619  1619 I auditd  : type=1400 audit(0.0:897): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:47.732  2633  2903 I commit_sys_config_file: [jobs,5]
07-16 19:30:47.736  2633  2903 I commit_sys_config_file: [jobs,4]
07-16 19:30:48.447  3634  3634 D SmsRIL  : resetProxyAndRequestList
07-16 19:30:48.454  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy getServiceV3_0: java.util.NoSuchElementException
07-16 19:30:48.455  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy: is empty
07-16 19:30:49.082  2633  3236 I [90098] : power idle com.android.permissioncontroller/10202
07-16 19:30:49.576  1619  1619 I auditd  : type=1400 audit(0.0:898): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:49.608  1619  1619 I auditd  : type=1400 audit(0.0:899): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:49.628  1619  1619 I auditd  : type=1400 audit(0.0:900): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:49.660  1619  1619 I auditd  : type=1400 audit(0.0:901): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:49.688  1619  1619 I auditd  : type=1400 audit(0.0:902): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:49.712  1619  1619 I auditd  : type=1400 audit(0.0:903): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:49.732  1619  1619 I auditd  : type=1400 audit(0.0:904): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:49.760  1619  1619 I auditd  : type=1400 audit(0.0:905): avc:  denied  { search } for  comm="mi_thermald" name="disp-DSI-0" dev="sysfs" ino=66869 scontext=u:r:mi_thermald:s0 tcontext=u:object_r:vendor_sysfs_displayfeature:s0 tclass=dir permissive=0
07-16 19:30:50.318  2633  3236 I [90098] : power idle com.android.printspooler/10182
07-16 19:30:50.318  2633  3236 I [90098] : power idle com.miui.personalassistant/10112
07-16 19:30:51.009  2633  3236 I [90098] : power idle com.miui.screenshot/10138
07-16 19:30:52.007  2633  3236 I [90098] : power idle com.xiaomi.devauth/10145
07-16 19:30:52.298  2633  3236 I [90098] : power idle com.xiaomi.mis/10129
07-16 19:30:52.459  3634  3634 D SmsRIL  : resetProxyAndRequestList
07-16 19:30:52.467  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy getServiceV3_0: java.util.NoSuchElementException
07-16 19:30:52.467  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy: is empty
07-16 19:30:52.598  2633  3236 I [90098] : power idle com.android.permissioncontroller/10202
07-16 19:30:52.668  2633  3236 I [90098] : power idle com.android.permissioncontroller/99910202
07-16 19:30:52.838  2633  2633 I notification_enqueue: [10307,5740,com.sina.weibo,-974028613,NULL,0,Notification(channel=mipush|com.sina.weibo|102384 shortcut=null contentView=null vibrate=default sound=default defaults=SOUND|VIBRATE flags=AUTO_CANCEL color=0x00000000 groupKey=com.sina.weibo vis=PRIVATE focusType=null),0,1]
07-16 19:30:52.953  2633  3236 I am_uid_idle: 10223
07-16 19:30:52.955  2633  3236 I [90098] : power idle com.miui.securitymanager/10223
07-16 19:30:53.044  2633  2633 I sysui_multi_action: [757,1501,758,1,793,210,794,0,795,210,796,-974028613,806,com.sina.weibo,857,mipush|com.sina.weibo|102384,858,3,946,com.sina.weibo,947,0,1500,0,1688,1]
07-16 19:30:53.045  2633  2633 I sysui_multi_action: [757,804,799,note_interruptive,801,0,802,1]
07-16 19:30:53.308 13581 13581 I auditd  : type=1400 audit(0.0:906): avc:  denied  { read } for  comm="mcd" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:mcd:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:53.314  1130  1130 I auditd  : avc:  denied  { find } for pid=13581 uid=0 name=device_identifiers scontext=u:r:mcd:s0 tcontext=u:object_r:device_identifiers_service:s0 tclass=service_manager permissive=0
07-16 19:30:53.579  2633  3236 I am_uid_idle: 10135
07-16 19:30:53.581  2633  3236 I [90098] : power idle com.miui.guardprovider/10135
07-16 19:30:53.673  2633  3236 I [90098] : power idle com.xiaomi.station/10243
07-16 19:30:54.017  2633  2717 I commit_sys_config_file: [ssru,16]
07-16 19:30:55.384  3345  3345 I auditd  : type=1400 audit(0.0:907): avc:  denied  { getopt } for  comm="FinalizerDaemon" path="/dev/socket/usap_pool_primary" scontext=u:r:bluetooth:s0 tcontext=u:r:zygote:s0 tclass=unix_stream_socket permissive=0
07-16 19:30:56.467  3634  3634 D SmsRIL  : resetProxyAndRequestList
07-16 19:30:56.476  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy getServiceV3_0: java.util.NoSuchElementException
07-16 19:30:56.476  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy: is empty
07-16 19:30:57.891  2633  3236 I am_uid_idle: 10104
07-16 19:30:57.893  2633  3236 I [90098] : power idle com.android.vending/10104
07-16 19:30:58.904  2633  3236 I [90098] : power idle com.xiaomi.station/10243
07-16 19:30:59.035  2633  4129 I am_foreground_service_stop: [0,com.xiaomi.finddevice/.coreserver.CoreWorkService,0,PROC_STATE_FGS,35,35,0,0,32707,1,STOP_FOREGROUND,1]
07-16 19:30:59.054  2633  2633 I sysui_multi_action: [757,128,758,5,759,8,793,32725,794,0,795,32720,796,128762011,806,com.xiaomi.finddevice,857,FGS_HIDE,858,2,946,FGS_HIDE_autogroup,947,0,1500,32720,1688,1]
07-16 19:30:59.054  2633  2633 I notification_canceled: [0|com.xiaomi.finddevice|128762011|null|6110,8,32725,32720,0,-1,-1,NULL]
07-16 19:30:59.171  2633  3236 I [90098] : power idle com.android.providers.contacts/10068
07-16 19:30:59.351  2633  3024 I am_foreground_service_stop: [0,com.xiaomi.mis/.service.MisService,0,BACKGROUND_FGS_PERMISSION,35,35,0,0,30053,1,STOP_FOREGROUND,16]
07-16 19:30:59.358  2633  2633 I sysui_multi_action: [757,128,758,5,759,8,793,30049,794,0,795,30049,796,1,806,com.xiaomi.mis,857,MisServiceChannel,858,3,947,0,1500,30049,1688,1]
07-16 19:30:59.358  2633  2633 I notification_canceled: [0|com.xiaomi.mis|1|null|10129,8,30049,30049,0,-1,-1,NULL]
07-16 19:30:59.878  2633  3236 I [90098] : power idle com.miui.personalassistant/10112
07-16 19:31:00.389  2633  3226 I sync    : [com.android.contacts,1,4,-75196973]
07-16 19:31:00.478  3634  3634 D SmsRIL  : resetProxyAndRequestList
07-16 19:31:00.486  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy getServiceV3_0: java.util.NoSuchElementException
07-16 19:31:00.486  3634  3634 E SmsRIL  : getMtkRadioExSmsProxy: is empty
07-16 19:31:02.392  2633  2903 I commit_sys_config_file: [jobs,6]
07-16 19:31:02.564  2633  3236 I am_uid_idle: 10202
07-16 19:31:02.566  2633  3236 I [90098] : power idle com.android.permissioncontroller/99910202
